square_footage,total_land_area,price
37.76694031268939,-6.358620186586286,120.28046854513263
19.08581037148821,25.695181406487922,45.49531945201662
22.812239306585866,33.935396525825446,70.97264130041017
42.52492556994176,5.724832953604082,123.05263902338595
97.8672745610932,107.00425865168684,295.02264203626254
11.900657980928766,-3.381210228393215,61.90581323787981
70.22676249788071,43.955673784736426,202.12531782340787
82.88115269391928,110.72970135088863,285.99298865793037
52.425592107330466,52.459718963629996,124.58693583003895
38.056059233706215,20.775622539530477,148.87243974444726
25.48593122891362,18.750556488337065,77.1516703030201
46.19185348652858,15.972426681001329,109.40794558369305
38.42789276730544,35.89402713362777,134.23272808520602
56.38766390242277,35.17949292028637,138.3711414748393
85.6559363163816,119.28377198612895,306.9786815779195
83.17301524717251,100.49662125790012,298.9828741515048
87.70134887815078,69.97630638512358,264.3401293645097
75.68285557461941,86.85951613933236,258.85015611509573
65.22488971613899,77.28434991831112,232.8778058843765
63.72930824197389,25.645287392371674,168.65993254127656
47.69972125892738,46.99126120824357,189.10225519055672
82.6867538450405,104.72863500884796,238.80770168255555
77.50190906377847,151.3181109615621,269.7326607421216
67.61669263871451,35.02961002236144,212.1988320224721
23.1878893824618,15.67191419042016,84.84678915226966
94.5784219010561,64.81121393989007,302.61203787063175
61.83091865122999,36.146891793932646,200.65101734367028
84.43930506155431,93.4389075413541,314.7584941645657
67.13655833022963,35.06157945465095,192.03335477904926
62.31952576908015,48.19119950702428,195.85700549589671
21.655051123856662,31.019181170548663,113.98136523074145
55.37774808482622,55.7691578109511,184.60176546016442
72.29935079441377,66.47952729629195,282.62275039371775
70.41268170649505,90.10866773371578,297.98388253044675
48.32692627722592,47.36480380144311,176.31206646878826
79.4752523525399,85.46781837232453,289.9220273918553
32.496930026810325,42.165876573757885,140.41578363189598
47.347476860231154,59.328646019837244,172.60630900985882
26.82125769897214,37.982029983554675,128.91004164322496
57.35946692907822,49.22721836623664,160.41954453834552
-10.889589649614171,-18.306271002034567,51.2337584377956
63.495585939394246,116.02410380206156,216.13398727672197
96.78763433280632,116.77837522735076,326.6179122046088
26.171060725249426,58.94327714603354,116.04302139516248
67.52687352499616,59.51054777168683,236.93457928613486
45.66762187482967,56.00540565699786,183.41722407549568
17.200756736468133,0.2286639046704232,32.16167008146251
45.078653441934264,37.257216579494994,211.26847385793727
66.07077236937171,75.66586975054267,217.41390439282986
12.380910649196258,15.699874970101387,36.851750638082564
72.65199042817008,71.16366129908832,226.70535350664238
15.035958934310635,59.723719114905464,95.61762872667991
102.20445513728887,62.587834299269765,273.054193547054
27.768601591316237,29.87970088364309,108.63087693899323
36.10996102253088,0.3495749204209666,71.89383780055508
56.09051969225216,20.962512223327888,146.25705776614328
44.5947990273596,35.97446040433886,162.1324082812506
13.03350874056818,-5.449455408802745,90.84560352888569
48.675306351474134,73.59075559858707,144.92392761443003
92.1869942525391,86.21779128257342,311.03268885210673
18.022741415576345,20.95103777798173,60.39229640179909
51.65081233017133,42.25096153972947,152.5203885581069
74.07439226824386,66.26267828602195,253.0016072256957
21.821831673194605,0.2625090683090292,87.41444413098766
17.636170273405412,33.74338667056848,93.17747439184882
16.530974802911626,-3.6324372545092634,31.205345834506602
79.50170712699249,46.18044167172316,245.98960942743838
47.49877854626207,34.63075840602866,197.87945547269246
6.1293739251574735,3.56367181545464,37.77425165928235
30.67083781055455,75.7874323005347,102.1776278367855
